mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	4.0	-3	4/4	1	0					firstMeasure	2
2	2	4	4.0	-3	4/4	1	0						3
3	3	8	4.0	-3	4/4	1	0						4
4	4	12	4.0	-3	4/4	1	0				line		5
5	5	16	4.0	-3	4/4	1	0						6
6	6	20	4.0	-3	4/4	1	0						7
7	7	24	4.0	-3	4/4	1	0						8
8	8	28	4.0	-3	4/4	1	0				line		9
9	9	32	4.0	-3	4/4	1	0						10
10	10	36	4.0	-3	4/4	1	0						11
11	11	40	4.0	-3	4/4	1	0						12
12	12	44	4.0	-3	4/4	1	0				page		13
13	13	48	4.0	-3	4/4	1	0						14
14	14	52	4.0	-3	4/4	1	0			double			15
15	15	56	4.0	0	4/4	1	0						16
16	16	60	4.0	0	4/4	1	0				line		17
17	17	64	4.0	0	4/4	1	0						18
18	18	68	4.0	0	4/4	1	0						19
19	19	72	4.0	0	4/4	1	0						20
20	20	76	4.0	0	4/4	1	0						21
21	21	80	4.0	0	4/4	1	0			double	line		22
22	22	84	4.0	-3	4/4	1	0						23
23	23	88	4.0	-3	4/4	1	0						24
24	24	92	4.0	-3	4/4	1	0						25
25	25	96	4.0	-3	4/4	1	0				line		26
26	26	100	4.0	-3	4/4	1	0						27
27	27	104	4.0	-3	4/4	1	0						28
28	28	108	4.0	-3	4/4	1	0			double	page		29
29	29	112	4.0	0	4/4	1	0						30
30	30	116	4.0	0	4/4	1	0						31
31	31	120	4.0	0	4/4	1	0						32
32	32	124	4.0	0	4/4	1	0				line		33
33	33	128	4.0	0	4/4	1	0						34
34	34	132	4.0	0	4/4	1	0						35
35	35	136	4.0	0	4/4	1	0						36
36	36	140	4.0	0	4/4	1	0				line		37
37	37	144	6.0	0	3/2	3/2	0						38
38	38	150	4.0	0	4/4	1	0						39
39	39	154	4.0	0	4/4	1	0						40
40	40	158	4.0	0	4/4	1	0			double	line		41
41	41	162	4.0	2	4/4	1	0						42
42	42	166	4.0	2	4/4	1	0				page		43
43	43	170	4.0	2	4/4	1	0						44
44	44	174	4.0	2	4/4	1	0						45
45	45	178	4.0	2	4/4	1	0						46
46	46	182	4.0	2	4/4	1	0				line		47
47	47	186	4.0	2	4/4	1	0						48
48	48	190	4.0	2	4/4	1	0			double			49
49	49	194	4.0	-2	4/4	1	0						50
50	50	198	4.0	-2	4/4	1	0				line		51
51	51	202	4.0	-2	4/4	1	0						52
52	52	206	4.0	-2	4/4	1	0						53
53	53	210	4.0	-2	4/4	1	0						54
54	54	214	4.0	-2	4/4	1	0				line		55
55	55	218	4.0	-2	4/4	1	0						56
56	56	222	4.0	-2	4/4	1	0						57
57	57	226	4.0	-2	4/4	1	0						58
58	58	230	4.0	-2	4/4	1	0				page		59
59	59	234	4.0	-2	4/4	1	0						60
60	60	238	4.0	-2	4/4	1	0			double			61
61	61	242	4.0	0	4/4	1	0				line		62
62	62	246	4.0	0	4/4	1	0						63
63	63	250	4.0	0	4/4	1	0						64
64	64	254	4.0	0	4/4	1	0						65
65	65	258	4.0	0	4/4	1	0				line		66
66	66	262	4.0	0	4/4	1	0						67
67	67	266	4.0	0	4/4	1	0						68
68	68	270	4.0	0	4/4	1	0						69
69	69	274	2.0	0	2/4	1/2	0			double	line		70
70	70	276	4.0	-3	4/4	1	0						71
71	71	280	4.0	-3	4/4	1	0						72
72	72	284	4.0	-3	4/4	1	0						73
73	73	288	4.0	-3	4/4	1	0						74
74	74	292	4.0	-3	4/4	1	0			end	section & page	lastMeasure	-1
